GeneNames	Score
CREG1	4.46502254192379e-07
CRELD1	4.46502254192379e-07
CREM	4.46502254192379e-07
CRISP2	4.46502254192379e-07
CRISP3	4.46502254192379e-07
CROCC	4.46502254192379e-07
CRTAP	4.46502254192379e-07
CRY2	4.46502254192379e-07
CRYBG1	4.46502254192379e-07
CRYBG2	4.46502254192379e-07
CRYBG3	4.46502254192379e-07
CRYGS	4.46502254192379e-07
CRYL1	4.46502254192379e-07
CRYZ	4.46502254192379e-07
CSF1	4.46502254192379e-07
CSGALNACT1	4.46502254192379e-07
CSGALNACT2-DT	4.46502254192379e-07
CSTA	4.46502254192379e-07
CSTF2T	4.46502254192379e-07
CTBS	4.46502254192379e-07
CTH	4.46502254192379e-07
CTNNA1	4.46502254192379e-07
CTNNAL1	4.46502254192379e-07
CTNNB1	4.46502254192379e-07
CTPS1	4.46502254192379e-07
CTSB	4.46502254192379e-07
CTSC	4.46502254192379e-07
CTSF	4.46502254192379e-07
CTSK	4.46502254192379e-07
CTSL	4.46502254192379e-07
CTSS	4.46502254192379e-07
CTSW	4.46502254192379e-07
CUBN	4.46502254192379e-07
CUL1	4.46502254192379e-07
CUL2	4.46502254192379e-07
CUL7	4.46502254192379e-07
CUTA	4.46502254192379e-07
CUX1	4.46502254192379e-07
CWC15	4.46502254192379e-07
CWF19L1	4.46502254192379e-07
CWF19L2	4.46502254192379e-07
CX3CR1	4.46502254192379e-07
CYB5R1	4.46502254192379e-07
CYB5R2	4.46502254192379e-07
CYP21A2	4.46502254192379e-07
CYP3A5	4.46502254192379e-07
CYREN	4.46502254192379e-07
CYSLTR2	4.46502254192379e-07
CZIB	4.46502254192379e-07
DAGLA	4.46502254192379e-07
DAGLB	4.46502254192379e-07
DAP	4.46502254192379e-07
DAPK1	4.46502254192379e-07
DARS2	4.46502254192379e-07
DAXX	4.46502254192379e-07
DBH	4.46502254192379e-07
DBN1	4.46502254192379e-07
DCBLD1	4.46502254192379e-07
DCHS1	4.46502254192379e-07
DCLRE1C	4.46502254192379e-07
